ring,tag1,tag2,model,var,avg1,avg2,diff,t,d,g,delta,p,fname1,fname2,combi
R3,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,Pleaf,-1.4353712813584092,-1.4089398304678442,-0.0264,-5.9733,-0.0355,-0.0355,-0.0351,0.0,EucFACER3_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,Ps,-0.12030017133052548,-0.11099005336457987,-0.0093,-4.9430000000000005,-0.0294,-0.0294,-0.0279,0.0,EucFACER3_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,Tleaf,18.420640728589404,18.42153118651077,-0.0009,-0.0162,-0.0001,-0.0001,-0.0001,0.9871,EucFACER3_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,Vmax25,96.29550597742028,92.06392244,4.2316,154.5271,0.9176,0.9176,0.6489,0.0,EucFACER3_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,WUE,5.577383165113156,5.826822779703432,-0.2494,-8.6916,-0.0553,-0.0553,-0.0545,0.0,EucFACER3_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,gs,0.09267487700748654,0.09299987534005814,-0.0003,-0.7349,-0.0044,-0.0044,-0.0044,0.4624,EucFACER3_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,ksc,1.346149156753478,1.3666344406768458,-0.0205,-187.4294,-1.113,-1.113,-0.9394,0.0,EucFACER3_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg60-JV35,P-DSH-F-Rlow,pmax,sw,0.18042651305637672,0.1807391471118224,-0.0003,-1.0467,-0.0062,-0.0062,-0.0062,0.2952,EucFACER3_P-DSH-F-Rlow-Leg60-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg60-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,An,5.227495887000491,5.491779871851468,-0.2643,-13.2335,-0.0786,-0.0786,-0.0784,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,Ci,19.646070676369,19.33579907875872,0.3103,4.56,0.0271,0.0271,0.0271,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,E,1.1262454865406255,1.123703389026666,0.0025,0.6057,0.0036,0.0036,0.0036,0.5447,EucFACER3_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,Es,0.13746016832323252,0.1375846636155564,-0.0001,-0.0774,-0.0005,-0.0005,-0.0005,0.9383,EucFACER3_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,Jmax25,129.11235932539307,138.88161517423632,-9.7693,-151.8195,-0.9015,-0.9015,-0.6375,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,Pleaf,-1.4330801428699251,-1.4089398304678442,-0.0241,-5.4675,-0.0325,-0.0325,-0.0322,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,Ps,-0.11875163045165787,-0.11099005336457987,-0.0078,-4.1775,-0.0248,-0.0248,-0.0239,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,Tleaf,18.421262916175227,18.42153118651077,-0.0003,-0.0049,-0.0,-0.0,-0.0,0.9961,EucFACER3_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,Vmax25,96.37919236280443,92.06392244,4.3153,151.8195,0.9015,0.9015,0.6375,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,WUE,5.574107022927071,5.826822779703432,-0.2527,-8.8158,-0.0561,-0.0561,-0.0554,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,gs,0.09255636816659292,0.09299987534005814,-0.0004,-1.0017,-0.0059,-0.0059,-0.006,0.3165,EucFACER3_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,ksc,1.3437579772067705,1.3666344406768458,-0.0229,-211.086,-1.2535,-1.2535,-1.0618,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV14,P-DSH-F-Rlow,pmax,sw,0.18050214451151209,0.1807391471118224,-0.0002,-0.7942,-0.0047,-0.0047,-0.0047,0.4271,EucFACER3_P-DSH-F-Rlow-Leg90-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,An,5.226973513670466,5.491779871851468,-0.2648,-13.2767,-0.0788,-0.0788,-0.0788,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,Ci,19.641860883820573,19.33579907875872,0.3061,4.4967,0.0267,0.0267,0.0267,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,E,1.1260747069357615,1.1237033890266659,0.0024,0.5654,0.0034,0.0034,0.0033,0.5718,EucFACER3_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,Es,0.13751158696965946,0.1375846636155564,-0.0001,-0.0454,-0.0003,-0.0003,-0.0003,0.9638,EucFACER3_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,Jmax25,129.17387921921895,138.88161517423632,-9.7077,-152.9912,-0.9085,-0.9085,-0.6424,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,Pleaf,-1.4342804986124276,-1.4089398304678442,-0.0253,-5.7336,-0.034,-0.034,-0.0338,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,Ps,-0.11945834257869002,-0.11099005336457987,-0.0085,-4.5277,-0.0269,-0.0269,-0.0257,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,Tleaf,18.42126517101486,18.42153118651077,-0.0003,-0.0048,-0.0,-0.0,-0.0,0.9961,EucFACER3_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,Vmax25,96.35201783166048,92.06392244,4.2881,152.9912,0.9085,0.9085,0.6424,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,WUE,5.574593948886352,5.826822779703432,-0.2522,-8.8227,-0.0561,-0.0561,-0.0556,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,gs,0.09255372191401752,0.09299987534005814,-0.0004,-1.0083,-0.006,-0.006,-0.006,0.3133,EucFACER3_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,ksc,1.3434707366909786,1.3666344406768458,-0.0232,-207.7931,-1.2339,-1.2339,-1.033,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV21,P-DSH-F-Rlow,pmax,sw,0.1805023050715208,0.1807391471118224,-0.0002,-0.7934,-0.0047,-0.0047,-0.0047,0.4276,EucFACER3_P-DSH-F-Rlow-Leg90-JV21.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV21_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV28,P-DSH-F-Rlow,pmax,An,5.228520777638954,5.491779871851468,-0.2633,-13.2149,-0.0785,-0.0785,-0.0785,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV28.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV28_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV28,P-DSH-F-Rlow,pmax,Ci,19.63624099720355,19.33579907875872,0.3004,4.4129,0.0262,0.0262,0.0262,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV28.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV28_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV28,P-DSH-F-Rlow,pmax,E,1.1258077983094494,1.123703389026666,0.0021,0.5019,0.003,0.003,0.003,0.6158,EucFACER3_P-DSH-F-Rlow-Leg90-JV28.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV28_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV28,P-DSH-F-Rlow,pmax,Es,0.1375760600877551,0.1375846636155564,-0.0,-0.0053,-0.0,-0.0,-0.0,0.9957,EucFACER3_P-DSH-F-Rlow-Leg90-JV28.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV28_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV28,P-DSH-F-Rlow,pmax,Jmax25,129.3478022626474,138.88161517423632,-9.5338,-152.0309,-0.9028,-0.9028,-0.6384,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV28.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV28_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV28,P-DSH-F-Rlow,pmax,Pleaf,-1.4345886231578324,-1.4089398304678442,-0.0256,-5.7986,-0.0344,-0.0344,-0.0341,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV28.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV28_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV28,P-DSH-F-Rlow,pmax,Ps,-0.11983107665853762,-0.11099005336457987,-0.0088,-4.7104,-0.028,-0.028,-0.0267,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV28.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV28_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV28,P-DSH-F-Rlow,pmax,Tleaf,18.42106250202232,18.42153118651077,-0.0005,-0.0085,-0.0001,-0.0001,-0.0001,0.9932,EucFACER3_P-DSH-F-Rlow-Leg90-JV28.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV28_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV28,P-DSH-F-Rlow,pmax,Vmax25,96.27519264766292,92.06392244,4.2113,152.0309,0.9028,0.9028,0.6384,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV28.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV28_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV28,P-DSH-F-Rlow,pmax,WUE,5.572752918468328,5.826822779703432,-0.2541,-8.9367,-0.0568,-0.0568,-0.0566,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV28.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV28_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV28,P-DSH-F-Rlow,pmax,gs,0.0925473183830283,0.09299987534005814,-0.0005,-1.0227,-0.0061,-0.0061,-0.0061,0.3065,EucFACER3_P-DSH-F-Rlow-Leg90-JV28.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV28_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV28,P-DSH-F-Rlow,pmax,ksc,1.3432181865150885,1.3666344406768458,-0.0234,-205.6963,-1.2215,-1.2215,-1.0142,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV28.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV28_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV28,P-DSH-F-Rlow,pmax,sw,0.1805027231366411,0.1807391471118224,-0.0002,-0.7918,-0.0047,-0.0047,-0.0047,0.4285,EucFACER3_P-DSH-F-Rlow-Leg90-JV28.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV28_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV35,P-DSH-F-Rlow,pmax,An,5.222896117143856,5.491779871851468,-0.2689,-13.5307,-0.0803,-0.0803,-0.0806,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV35,P-DSH-F-Rlow,pmax,Ci,19.64206826141213,19.33579907875872,0.3063,4.4955,0.0267,0.0267,0.0267,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV35,P-DSH-F-Rlow,pmax,E,1.1260319313374774,1.1237033890266659,0.0023,0.5558,0.0033,0.0033,0.0033,0.5784,EucFACER3_P-DSH-F-Rlow-Leg90-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV35,P-DSH-F-Rlow,pmax,Es,0.1377507385934545,0.1375846636155564,0.0002,0.1032,0.0006,0.0006,0.0006,0.9178,EucFACER3_P-DSH-F-Rlow-Leg90-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV35,P-DSH-F-Rlow,pmax,Jmax25,129.29746453310443,138.88161517423632,-9.5842,-154.4904,-0.9174,-0.9174,-0.6487,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV35,P-DSH-F-Rlow,pmax,Pleaf,-1.4356410873457732,-1.4089398304678442,-0.0267,-6.0339,-0.0358,-0.0358,-0.0355,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV35,P-DSH-F-Rlow,pmax,Ps,-0.11982247089550473,-0.11099005336457987,-0.0088,-4.7011,-0.0279,-0.0279,-0.0266,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV35,P-DSH-F-Rlow,pmax,Tleaf,18.421223668378573,18.42153118651077,-0.0003,-0.0056,-0.0,-0.0,-0.0,0.9955,EucFACER3_P-DSH-F-Rlow-Leg90-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV35,P-DSH-F-Rlow,pmax,Vmax25,96.29742779979937,92.06392244,4.2335,154.4904,0.9174,0.9174,0.6487,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV35,P-DSH-F-Rlow,pmax,WUE,5.582423554998353,5.826822779703432,-0.2444,-8.5117,-0.0541,-0.0541,-0.0534,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV35,P-DSH-F-Rlow,pmax,gs,0.09255078055681848,0.09299987534005814,-0.0004,-1.016,-0.006,-0.006,-0.0061,0.3096,EucFACER3_P-DSH-F-Rlow-Leg90-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV35,P-DSH-F-Rlow,pmax,ksc,1.343152164964856,1.3666344406768458,-0.0235,-204.1063,-1.212,-1.212,-1.0024,0.0,EucFACER3_P-DSH-F-Rlow-Leg90-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg90-JV35,P-DSH-F-Rlow,pmax,sw,0.180479565092802,0.1807391471118224,-0.0003,-0.8694,-0.0052,-0.0052,-0.0051,0.3846,EucFACER3_P-DSH-F-Rlow-Leg90-JV35.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg90-JV35_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg180-JV14,P-DSH-F-Rlow,pmax,An,5.226504268803872,5.491779871851468,-0.2653,-13.2842,-0.0789,-0.0789,-0.0787,0.0,EucFACER3_P-DSH-F-Rlow-Leg180-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg180-JV14,P-DSH-F-Rlow,pmax,Ci,19.63799409368797,19.33579907875872,0.3022,4.4417,0.0264,0.0264,0.0264,0.0,EucFACER3_P-DSH-F-Rlow-Leg180-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg180-JV14,P-DSH-F-Rlow,pmax,E,1.124231662088064,1.123703389026666,0.0005,0.1259,0.0007,0.0007,0.0007,0.8998,EucFACER3_P-DSH-F-Rlow-Leg180-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg180-JV14,P-DSH-F-Rlow,pmax,Es,0.13761001995406455,0.1375846636155564,0.0,0.0158,0.0001,0.0001,0.0001,0.9874,EucFACER3_P-DSH-F-Rlow-Leg180-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg180-JV14,P-DSH-F-Rlow,pmax,Jmax25,129.0943774467921,138.88161517423632,-9.7872,-152.1003,-0.9032,-0.9032,-0.6387,0.0,EucFACER3_P-DSH-F-Rlow-Leg180-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg180-JV14,P-DSH-F-Rlow,pmax,Pleaf,-1.435425057567645,-1.4089398304678442,-0.0265,-5.9931,-0.0356,-0.0356,-0.0353,0.0,EucFACER3_P-DSH-F-Rlow-Leg180-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg180-JV14,P-DSH-F-Rlow,pmax,Ps,-0.11810696619780185,-0.11099005336457987,-0.0071,-3.8456,-0.0228,-0.0228,-0.0221,0.0001,EucFACER3_P-DSH-F-Rlow-Leg180-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg180-JV14,P-DSH-F-Rlow,pmax,Tleaf,18.421119183252337,18.42153118651077,-0.0004,-0.0075,-0.0,-0.0,-0.0,0.994,EucFACER3_P-DSH-F-Rlow-Leg180-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg180-JV14,P-DSH-F-Rlow,pmax,Vmax25,96.38713530759651,92.06392244,4.3232,152.1003,0.9032,0.9032,0.6387,0.0,EucFACER3_P-DSH-F-Rlow-Leg180-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg180-JV14,P-DSH-F-Rlow,pmax,WUE,5.581318366119815,5.826822779703432,-0.2455,-8.5938,-0.0547,-0.0547,-0.0541,0.0,EucFACER3_P-DSH-F-Rlow-Leg180-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg180-JV14,P-DSH-F-Rlow,pmax,gs,0.09235577708534908,0.09299987534005814,-0.0006,-1.4556,-0.0086,-0.0086,-0.0087,0.1455,EucFACER3_P-DSH-F-Rlow-Leg180-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg180-JV14,P-DSH-F-Rlow,pmax,ksc,1.3382152897668167,1.3666344406768458,-0.0284,-260.9498,-1.5496,-1.5496,-1.3098,0.0,EucFACER3_P-DSH-F-Rlow-Leg180-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg180-JV14,P-DSH-F-Rlow,pmax,sw,0.18059467153781386,0.1807391471118224,-0.0001,-0.4843,-0.0029,-0.0029,-0.0029,0.6282,EucFACER3_P-DSH-F-Rlow-Leg180-JV14.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180-JV14_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg180-JV21,P-DSH-F-Rlow,pmax,An,5.226173037703613,5.491779871851468,-0.2656,-13.3172,-0.0791,-0.0791,-0.079,0.0,EucFACER3_P-DSH-F-Rlow-Leg180-JV21.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180-JV21_P-DSH-F-Rlow
R3,P-DSH-F-Rlow-Leg180-JV21,P-DSH-F-Rlow,pmax,Ci,19.634188328256663,19.33579907875872,0.2984,4.3842,0.026000000000000002,0.026000000000000002,0.0261,0.0,EucFACER3_P-DSH-F-Rlow-Leg180-JV21.csv,EucFACER3_P-DSH-F-Rlow.csv,P-DSH-F-Rlow-Leg180-JV21_P-DSH-F-Rlow
